id,created_at,text
1522634608340201472,2022-05-06T17:49:14.000Z,@Teslarati @KlenderJoey This will trend to well over 10 times safer
1522609829553971200,2022-05-06T16:10:46.000Z,"I strongly believe that all managers in a technical area must be technically excellent. 

Managers in software must write great software or it’s like being a cavalry captain who can’t ride a horse!"
1522604074146799617,2022-05-06T15:47:54.000Z,@skorusARK We must be doing something right!
1522603442644021248,2022-05-06T15:45:23.000Z,@kevinmitnick Haha
1522600366474358786,2022-05-06T15:33:10.000Z,Another Starlink mission completed https://t.co/8ZUeQtTegE
1522600135636635648,2022-05-06T15:32:15.000Z,RT @Tesla: We created nearly 100k direct new jobs in just one decade – and are planning to grow for years to come ✌ https://t.co/xSAcfvyT0s
1522600113251647489,2022-05-06T15:32:10.000Z,"RT @Tesla: The future is undoubtedly electric  
→ 2021 Impact Report https://t.co/Zj8onKMJrT"
1522599034132647936,2022-05-06T15:27:52.000Z,@BillyM2k 🤣
1522598637066358789,2022-05-06T15:26:18.000Z,"@mayemusk This rumor originated from a parody account, but got picked up by real media &amp; twitter trends (sigh)"
1522597456130674689,2022-05-06T15:21:36.000Z,@its_menieb So much to be done on layout. Every single pixel matters. Hard problem.
1522595770288906242,2022-05-06T15:14:54.000Z,"If Twitter acquisition completes, company will be super focused on hardcore software engineering, design, infosec &amp; server hardware https://t.co/m2HseK0TXl"
1522593007211466753,2022-05-06T15:03:55.000Z,@WholeMarsBlog I’m a big believer in citizen journalism and following individual journalists over publications!
1522592531208282113,2022-05-06T15:02:02.000Z,"@nypost This is false. I’ve had no communication, directly or indirectly, with Trump, who has publicly stated that he will be exclusively on Truth Social."
1522586852514967553,2022-05-06T14:39:28.000Z,@mayemusk @newypost I didn’t ask anyone out or request particular seating
1522426275431731200,2022-05-06T04:01:24.000Z,RT @NASA: The deorbit burn has begun and the #Crew3 astronauts are one step closer to coming home. https://t.co/aR6m0S1Xvh
1522086750213984257,2022-05-05T05:32:14.000Z,RT @SpaceX: Dragon separation confirmed! The spacecraft will now execute four departure burns to move away from the @space_station. Dragon…
1521998567757426688,2022-05-04T23:41:50.000Z,"@bevedoni If that’s true, it would make me very happy!"
1521974692667527168,2022-05-04T22:06:58.000Z,"@CathieDWood Passive/index investment is simply an amplifier of active investment. If active investment signal degrades in quality, passive is proportionately impacted.

Also, if there are very few actual active investors, their decisions can greatly increase company valuation volatility."
